global_lock,2,1.00001,0,17848000,9553000,8295000,9553000,8295000
global_lock,4,1.00013,0,11329000,5025000,5024361,5025000,6304000
global_lock,8,1.00059,0,5004000,2937000,2051631,2937000,2067000
fine_lock,2,1.00007,0,18746000,5380000,5380000,5380000,13366000
fine_lock,4,1.00011,0,13041000,7057000,5984000,7057000,5984000
fine_lock,8,1.00029,0,7276000,5038000,2237999,5038000,2238000
lock_free,2,1.00003,0,112497000,5726000,5725020,5726000,106771000
lock_free,4,1.00007,0,51694000,6523000,6521590,6523000,45171000
lock_free,8,1.00008,0,15356000,5312000,5311162,5312000,10044000
